"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","CPI","TOT","AGRWTH","M","1997-10",17.72978,
"HUN","CPI","TOT","AGRWTH","M","1997-11",18.18182,
"HUN","CPI","TOT","AGRWTH","M","1997-12",18.38598,
"HUN","CPI","TOT","AGRWTH","M","1998-01",17.66667,
"HUN","CPI","TOT","AGRWTH","M","1998-02",17.05499,
"HUN","CPI","TOT","AGRWTH","M","1998-03",16.39982,
"HUN","CPI","TOT","AGRWTH","M","1998-04",15.99368,
"HUN","CPI","TOT","AGRWTH","M","1998-05",15.8094,
"HUN","CPI","TOT","AGRWTH","M","1998-06",14.13567,
"HUN","CPI","TOT","AGRWTH","M","1998-07",14.06661,
"HUN","CPI","TOT","AGRWTH","M","1998-08",13.45144,
"HUN","CPI","TOT","AGRWTH","M","1998-09",12.51079,
"HUN","CPI","TOT","AGRWTH","M","1998-10",12.26536,
"HUN","CPI","TOT","AGRWTH","M","1998-11",11.2118,
"HUN","CPI","TOT","AGRWTH","M","1998-12",10.2981,
"HUN","CPI","TOT","AGRWTH","M","1999-01",9.753137,
"HUN","CPI","TOT","AGRWTH","M","1999-02",9.394904,
"HUN","CPI","TOT","AGRWTH","M","1999-03",9.274907,
"HUN","CPI","TOT","AGRWTH","M","1999-04",9.393232,
"HUN","CPI","TOT","AGRWTH","M","1999-05",8.86368,
"HUN","CPI","TOT","AGRWTH","M","1999-06",9.087423,
"HUN","CPI","TOT","AGRWTH","M","1999-07",10.06531,
"HUN","CPI","TOT","AGRWTH","M","1999-08",10.87334,
"HUN","CPI","TOT","AGRWTH","M","1999-09",10.85123,
"HUN","CPI","TOT","AGRWTH","M","1999-10",10.50732,
"HUN","CPI","TOT","AGRWTH","M","1999-11",10.61209,
"HUN","CPI","TOT","AGRWTH","M","1999-12",11.20771,
"HUN","CPI","TOT","AGRWTH","M","2000-01",10,
"HUN","CPI","TOT","AGRWTH","M","2000-02",9.8,
"HUN","CPI","TOT","AGRWTH","M","2000-03",9.6,
"HUN","CPI","TOT","AGRWTH","M","2000-04",9.2,
"HUN","CPI","TOT","AGRWTH","M","2000-05",9.1,
"HUN","CPI","TOT","AGRWTH","M","2000-06",9.1,
"HUN","CPI","TOT","AGRWTH","M","2000-07",9.6,
"HUN","CPI","TOT","AGRWTH","M","2000-08",9.6,
"HUN","CPI","TOT","AGRWTH","M","2000-09",10.3,
"HUN","CPI","TOT","AGRWTH","M","2000-10",10.4,
"HUN","CPI","TOT","AGRWTH","M","2000-11",10.6,
"HUN","CPI","TOT","AGRWTH","M","2000-12",10.1,
"HUN","CPI","TOT","AGRWTH","M","2001-01",10.1,
"HUN","CPI","TOT","AGRWTH","M","2001-02",10.4,
"HUN","CPI","TOT","AGRWTH","M","2001-03",10.5,
"HUN","CPI","TOT","AGRWTH","M","2001-04",10.3,
"HUN","CPI","TOT","AGRWTH","M","2001-05",10.8,
"HUN","CPI","TOT","AGRWTH","M","2001-06",10.5,
"HUN","CPI","TOT","AGRWTH","M","2001-07",9.4,
"HUN","CPI","TOT","AGRWTH","M","2001-08",8.7,
"HUN","CPI","TOT","AGRWTH","M","2001-09",8,
"HUN","CPI","TOT","AGRWTH","M","2001-10",7.6,
"HUN","CPI","TOT","AGRWTH","M","2001-11",7.1,
"HUN","CPI","TOT","AGRWTH","M","2001-12",6.8,
"HUN","CPI","TOT","AGRWTH","M","2002-01",6.6,
"HUN","CPI","TOT","AGRWTH","M","2002-02",6.2,
"HUN","CPI","TOT","AGRWTH","M","2002-03",5.9,
"HUN","CPI","TOT","AGRWTH","M","2002-04",6.1,
"HUN","CPI","TOT","AGRWTH","M","2002-05",5.6,
"HUN","CPI","TOT","AGRWTH","M","2002-06",4.8,
"HUN","CPI","TOT","AGRWTH","M","2002-07",4.6,
"HUN","CPI","TOT","AGRWTH","M","2002-08",4.5,
"HUN","CPI","TOT","AGRWTH","M","2002-09",4.6,
"HUN","CPI","TOT","AGRWTH","M","2002-10",4.9,
"HUN","CPI","TOT","AGRWTH","M","2002-11",4.8,
"HUN","CPI","TOT","AGRWTH","M","2002-12",4.8,
"HUN","CPI","TOT","AGRWTH","M","2003-01",4.7,
"HUN","CPI","TOT","AGRWTH","M","2003-02",4.5,
"HUN","CPI","TOT","AGRWTH","M","2003-03",4.7,
"HUN","CPI","TOT","AGRWTH","M","2003-04",3.9,
"HUN","CPI","TOT","AGRWTH","M","2003-05",3.6,
"HUN","CPI","TOT","AGRWTH","M","2003-06",4.3,
"HUN","CPI","TOT","AGRWTH","M","2003-07",4.7,
"HUN","CPI","TOT","AGRWTH","M","2003-08",4.7,
"HUN","CPI","TOT","AGRWTH","M","2003-09",4.7,
"HUN","CPI","TOT","AGRWTH","M","2003-10",4.9,
"HUN","CPI","TOT","AGRWTH","M","2003-11",5.6,
"HUN","CPI","TOT","AGRWTH","M","2003-12",5.7,
"HUN","CPI","TOT","AGRWTH","M","2004-01",6.6,
"HUN","CPI","TOT","AGRWTH","M","2004-02",7.1,
"HUN","CPI","TOT","AGRWTH","M","2004-03",6.7,
"HUN","CPI","TOT","AGRWTH","M","2004-04",6.9,
"HUN","CPI","TOT","AGRWTH","M","2004-05",7.6,
"HUN","CPI","TOT","AGRWTH","M","2004-06",7.5,
"HUN","CPI","TOT","AGRWTH","M","2004-07",7.2,
"HUN","CPI","TOT","AGRWTH","M","2004-08",7.2,
"HUN","CPI","TOT","AGRWTH","M","2004-09",6.6,
"HUN","CPI","TOT","AGRWTH","M","2004-10",6.3,
"HUN","CPI","TOT","AGRWTH","M","2004-11",5.8,
"HUN","CPI","TOT","AGRWTH","M","2004-12",5.5,
"HUN","CPI","TOT","AGRWTH","M","2005-01",4.1,
"HUN","CPI","TOT","AGRWTH","M","2005-02",3.2,
"HUN","CPI","TOT","AGRWTH","M","2005-03",3.5,
"HUN","CPI","TOT","AGRWTH","M","2005-04",3.9,
"HUN","CPI","TOT","AGRWTH","M","2005-05",3.6,
"HUN","CPI","TOT","AGRWTH","M","2005-06",3.8,
"HUN","CPI","TOT","AGRWTH","M","2005-07",3.7,
"HUN","CPI","TOT","AGRWTH","M","2005-08",3.6,
"HUN","CPI","TOT","AGRWTH","M","2005-09",3.7,
"HUN","CPI","TOT","AGRWTH","M","2005-10",3.2,
"HUN","CPI","TOT","AGRWTH","M","2005-11",3.3,
"HUN","CPI","TOT","AGRWTH","M","2005-12",3.3,
"HUN","CPI","TOT","AGRWTH","M","2006-01",2.7,
"HUN","CPI","TOT","AGRWTH","M","2006-02",2.5,
"HUN","CPI","TOT","AGRWTH","M","2006-03",2.3,
"HUN","CPI","TOT","AGRWTH","M","2006-04",2.3,
"HUN","CPI","TOT","AGRWTH","M","2006-05",2.8,
"HUN","CPI","TOT","AGRWTH","M","2006-06",2.8,
"HUN","CPI","TOT","AGRWTH","M","2006-07",3,
"HUN","CPI","TOT","AGRWTH","M","2006-08",3.5,
"HUN","CPI","TOT","AGRWTH","M","2006-09",5.9,
"HUN","CPI","TOT","AGRWTH","M","2006-10",6.3,
"HUN","CPI","TOT","AGRWTH","M","2006-11",6.4,
"HUN","CPI","TOT","AGRWTH","M","2006-12",6.5,
"HUN","CPI","TOT","AGRWTH","M","2007-01",7.8,
"HUN","CPI","TOT","AGRWTH","M","2007-02",8.8,
"HUN","CPI","TOT","AGRWTH","M","2007-03",9,
"HUN","CPI","TOT","AGRWTH","M","2007-04",8.8,
"HUN","CPI","TOT","AGRWTH","M","2007-05",8.5,
"HUN","CPI","TOT","AGRWTH","M","2007-06",8.6,
"HUN","CPI","TOT","AGRWTH","M","2007-07",8.4,
"HUN","CPI","TOT","AGRWTH","M","2007-08",8.3,
"HUN","CPI","TOT","AGRWTH","M","2007-09",6.4,
"HUN","CPI","TOT","AGRWTH","M","2007-10",6.7,
"HUN","CPI","TOT","AGRWTH","M","2007-11",7.1,
"HUN","CPI","TOT","AGRWTH","M","2007-12",7.4,
"HUN","CPI","TOT","AGRWTH","M","2008-01",7.1,
"HUN","CPI","TOT","AGRWTH","M","2008-02",6.9,
"HUN","CPI","TOT","AGRWTH","M","2008-03",6.7,
"HUN","CPI","TOT","AGRWTH","M","2008-04",6.6,
"HUN","CPI","TOT","AGRWTH","M","2008-05",7,
"HUN","CPI","TOT","AGRWTH","M","2008-06",6.7,
"HUN","CPI","TOT","AGRWTH","M","2008-07",6.7,
"HUN","CPI","TOT","AGRWTH","M","2008-08",6.5,
"HUN","CPI","TOT","AGRWTH","M","2008-09",5.7,
"HUN","CPI","TOT","AGRWTH","M","2008-10",5.1,
"HUN","CPI","TOT","AGRWTH","M","2008-11",4.2,
"HUN","CPI","TOT","AGRWTH","M","2008-12",3.5,
"HUN","CPI","TOT","AGRWTH","M","2009-01",3.1,
"HUN","CPI","TOT","AGRWTH","M","2009-02",3,
"HUN","CPI","TOT","AGRWTH","M","2009-03",2.9,
"HUN","CPI","TOT","AGRWTH","M","2009-04",3.4,
"HUN","CPI","TOT","AGRWTH","M","2009-05",3.8,
"HUN","CPI","TOT","AGRWTH","M","2009-06",3.7,
"HUN","CPI","TOT","AGRWTH","M","2009-07",5.1,
"HUN","CPI","TOT","AGRWTH","M","2009-08",5,
"HUN","CPI","TOT","AGRWTH","M","2009-09",4.9,
"HUN","CPI","TOT","AGRWTH","M","2009-10",4.7,
"HUN","CPI","TOT","AGRWTH","M","2009-11",5.2,
"HUN","CPI","TOT","AGRWTH","M","2009-12",5.6,
"HUN","CPI","TOT","AGRWTH","M","2010-01",6.4,
"HUN","CPI","TOT","AGRWTH","M","2010-02",5.7,
"HUN","CPI","TOT","AGRWTH","M","2010-03",5.9,
"HUN","CPI","TOT","AGRWTH","M","2010-04",5.7,
"HUN","CPI","TOT","AGRWTH","M","2010-05",5.1,
"HUN","CPI","TOT","AGRWTH","M","2010-06",5.3,
"HUN","CPI","TOT","AGRWTH","M","2010-07",4,
"HUN","CPI","TOT","AGRWTH","M","2010-08",3.7,
"HUN","CPI","TOT","AGRWTH","M","2010-09",3.8,
"HUN","CPI","TOT","AGRWTH","M","2010-10",4.2,
"HUN","CPI","TOT","AGRWTH","M","2010-11",4.2,
"HUN","CPI","TOT","AGRWTH","M","2010-12",4.7,
"HUN","CPI","TOT","AGRWTH","M","2011-01",4,
"HUN","CPI","TOT","AGRWTH","M","2011-02",4.1,
"HUN","CPI","TOT","AGRWTH","M","2011-03",4.5,
"HUN","CPI","TOT","AGRWTH","M","2011-04",4.7,
"HUN","CPI","TOT","AGRWTH","M","2011-05",3.9,
"HUN","CPI","TOT","AGRWTH","M","2011-06",3.5,
"HUN","CPI","TOT","AGRWTH","M","2011-07",3.1,
"HUN","CPI","TOT","AGRWTH","M","2011-08",3.6,
"HUN","CPI","TOT","AGRWTH","M","2011-09",3.6,
"HUN","CPI","TOT","AGRWTH","M","2011-10",3.9,
"HUN","CPI","TOT","AGRWTH","M","2011-11",4.3,
"HUN","CPI","TOT","AGRWTH","M","2011-12",4.1,
"HUN","CPI","TOT","AGRWTH","M","2012-01",5.5,
"HUN","CPI","TOT","AGRWTH","M","2012-02",5.9,
"HUN","CPI","TOT","AGRWTH","M","2012-03",5.5,
"HUN","CPI","TOT","AGRWTH","M","2012-04",5.7,
"HUN","CPI","TOT","AGRWTH","M","2012-05",5.3,
"HUN","CPI","TOT","AGRWTH","M","2012-06",5.6,
"HUN","CPI","TOT","AGRWTH","M","2012-07",5.8,
"HUN","CPI","TOT","AGRWTH","M","2012-08",6,
"HUN","CPI","TOT","AGRWTH","M","2012-09",6.6,
"HUN","CPI","TOT","AGRWTH","M","2012-10",6,
"HUN","CPI","TOT","AGRWTH","M","2012-11",5.2,
"HUN","CPI","TOT","AGRWTH","M","2012-12",5,
"HUN","CPI","TOT","AGRWTH","M","2013-01",3.7,
"HUN","CPI","TOT","AGRWTH","M","2013-02",2.8,
"HUN","CPI","TOT","AGRWTH","M","2013-03",2.2,
"HUN","CPI","TOT","AGRWTH","M","2013-04",1.7,
"HUN","CPI","TOT","AGRWTH","M","2013-05",1.8,
"HUN","CPI","TOT","AGRWTH","M","2013-06",1.9,
"HUN","CPI","TOT","AGRWTH","M","2013-07",1.8,
"HUN","CPI","TOT","AGRWTH","M","2013-08",1.3,
"HUN","CPI","TOT","AGRWTH","M","2013-09",1.4,
"HUN","CPI","TOT","AGRWTH","M","2013-10",0.9,
"HUN","CPI","TOT","AGRWTH","M","2013-11",0.9,
"HUN","CPI","TOT","AGRWTH","M","2013-12",0.4,
"HUN","CPI","TOT","AGRWTH","M","2014-01",0,
"HUN","CPI","TOT","AGRWTH","M","2014-02",0.1,
"HUN","CPI","TOT","AGRWTH","M","2014-03",0.1,
"HUN","CPI","TOT","AGRWTH","M","2014-04",-0.1,
"HUN","CPI","TOT","AGRWTH","M","2014-05",-0.1,
"HUN","CPI","TOT","AGRWTH","M","2014-06",-0.3,
"HUN","CPI","TOT","AGRWTH","M","2014-07",0.1,
"HUN","CPI","TOT","AGRWTH","M","2014-08",0.2,
"HUN","CPI","TOT","AGRWTH","M","2014-09",-0.5,
"HUN","CPI","TOT","AGRWTH","M","2014-10",-0.4,
"HUN","CPI","TOT","AGRWTH","M","2014-11",-0.7,
"HUN","CPI","TOT","AGRWTH","M","2014-12",-0.9,
"HUN","CPI","TOT","AGRWTH","M","2015-01",-1.4,
"HUN","CPI","TOT","AGRWTH","M","2015-02",-1,
"HUN","CPI","TOT","AGRWTH","M","2015-03",-0.6,
"HUN","CPI","TOT","AGRWTH","M","2015-04",-0.3,
"HUN","CPI","TOT","AGRWTH","M","2015-05",0.5,
"HUN","CPI","TOT","AGRWTH","M","2015-06",0.6,
"HUN","CPI","TOT","AGRWTH","M","2015-07",0.4,
"HUN","CPI","TOT","AGRWTH","M","2015-08",0,
"HUN","CPI","TOT","AGRWTH","M","2015-09",-0.4,
"HUN","CPI","TOT","AGRWTH","M","2015-10",0.1,
"HUN","CPI","TOT","AGRWTH","M","2015-11",0.5,
"HUN","CPI","TOT","AGRWTH","M","2015-12",0.9,
"HUN","CPI","TOT","AGRWTH","M","2016-01",0.9,
"HUN","CPI","TOT","AGRWTH","M","2016-02",0.3,
"HUN","CPI","TOT","AGRWTH","M","2016-03",-0.2,
"HUN","CPI","TOT","AGRWTH","M","2016-04",0.2,
"HUN","CPI","TOT","AGRWTH","M","2016-05",-0.2,
"HUN","CPI","TOT","AGRWTH","M","2016-06",-0.2,
"HUN","CPI","TOT","AGRWTH","M","2016-07",-0.3,
"HUN","CPI","TOT","AGRWTH","M","2016-08",-0.1,
"HUN","CPI","TOT","AGRWTH","M","2016-09",0.6,
"HUN","CPI","TOT","AGRWTH","M","2016-10",1,
"HUN","CPI","TOT","AGRWTH","M","2016-11",1.1,
"HUN","CPI","TOT","AGRWTH","M","2016-12",1.8,
"HUN","CPI","TOT","AGRWTH","M","2017-01",2.3,
"HUN","CPI","TOT","AGRWTH","M","2017-02",2.9,
"HUN","CPI","TOT","AGRWTH","M","2017-03",2.7,
"HUN","CPI","TOT","AGRWTH","M","2017-04",2.2,
"HUN","CPI","TOT","AGRWTH","M","2017-05",2.1,
"HUN","CPI","TOT","AGRWTH","M","2017-06",1.9,
"HUN","CPI","TOT","AGRWTH","M","2017-07",2.1,
"HUN","CPI","TOT","AGRWTH","M","2017-08",2.6,
"HUN","CPI","TOT","AGRWTH","M","2017-09",2.5,
"HUN","CPI","TOT","AGRWTH","M","2017-10",2.2,
"HUN","CPI","TOT","AGRWTH","M","2017-11",2.5,
"HUN","CPI","TOT","AGRWTH","M","2017-12",2.1,
"HUN","CPI","TOT","AGRWTH","M","2018-01",2.1,
"HUN","CPI","TOT","AGRWTH","M","2018-02",1.9,
"HUN","CPI","TOT","AGRWTH","M","2018-03",2,
"HUN","CPI","TOT","AGRWTH","M","2018-04",2.3,
"HUN","CPI","TOT","AGRWTH","M","2018-05",2.8,
"HUN","CPI","TOT","AGRWTH","M","2018-06",3.1,
"HUN","CPI","TOT","AGRWTH","M","2018-07",3.4,
"HUN","CPI","TOT","AGRWTH","M","2018-08",3.4,
"HUN","CPI","TOT","AGRWTH","M","2018-09",3.6,
"HUN","CPI","TOT","AGRWTH","M","2018-10",3.8,
"HUN","CPI","TOT","AGRWTH","M","2018-11",3.1,
"ISL","CPI","TOT","AGRWTH","M","1973-11",28.40909,
"ISL","CPI","TOT","AGRWTH","M","1974-02",32.24044,
"ISL","CPI","TOT","AGRWTH","M","1974-05",43.78109,
"ISL","CPI","TOT","AGRWTH","M","1974-08",41.42857,
"ISL","CPI","TOT","AGRWTH","M","1974-11",51.32743,
"ISL","CPI","TOT","AGRWTH","M","1975-02",53.71901,
"ISL","CPI","TOT","AGRWTH","M","1975-05",47.40485,
"ISL","CPI","TOT","AGRWTH","M","1975-08",54.54546,
"ISL","CPI","TOT","AGRWTH","M","1975-11",43.56725,
"ISL","CPI","TOT","AGRWTH","M","1976-01",38.67403,
"ISL","CPI","TOT","AGRWTH","M","1976-02",34.94624,
"ISL","CPI","TOT","AGRWTH","M","1976-03",28.71795,
"ISL","CPI","TOT","AGRWTH","M","1976-04",38.41912,
"ISL","CPI","TOT","AGRWTH","M","1976-05",32.57042,
"ISL","CPI","TOT","AGRWTH","M","1976-06",29.23341,
"ISL","CPI","TOT","AGRWTH","M","1976-07",33.06362,
"ISL","CPI","TOT","AGRWTH","M","1976-08",29.87473,
"ISL","CPI","TOT","AGRWTH","M","1976-09",33.51064,
"ISL","CPI","TOT","AGRWTH","M","1976-10",30.72917,
"ISL","CPI","TOT","AGRWTH","M","1976-11",27.80041,
"ISL","CPI","TOT","AGRWTH","M","1976-12",32.8377,
"ISL","CPI","TOT","AGRWTH","M","1977-01",31.25,
"ISL","CPI","TOT","AGRWTH","M","1977-02",37.5,
"ISL","CPI","TOT","AGRWTH","M","1977-03",37.5,
"ISL","CPI","TOT","AGRWTH","M","1977-04",27.77778,
"ISL","CPI","TOT","AGRWTH","M","1977-05",27.77778,
"ISL","CPI","TOT","AGRWTH","M","1977-06",27.77778,
"ISL","CPI","TOT","AGRWTH","M","1977-07",26.31579,
"ISL","CPI","TOT","AGRWTH","M","1977-08",26.31579,
"ISL","CPI","TOT","AGRWTH","M","1977-09",25,
"ISL","CPI","TOT","AGRWTH","M","1977-10",30,
"ISL","CPI","TOT","AGRWTH","M","1977-11",35,
"ISL","CPI","TOT","AGRWTH","M","1977-12",33.33333,
"ISL","CPI","TOT","AGRWTH","M","1978-01",38.09524,
"ISL","CPI","TOT","AGRWTH","M","1978-02",36.36364,
"ISL","CPI","TOT","AGRWTH","M","1978-03",40.90909,
"ISL","CPI","TOT","AGRWTH","M","1978-04",39.13044,
"ISL","CPI","TOT","AGRWTH","M","1978-05",43.47826,
"ISL","CPI","TOT","AGRWTH","M","1978-06",47.82609,
"ISL","CPI","TOT","AGRWTH","M","1978-07",45.83333,
"ISL","CPI","TOT","AGRWTH","M","1978-08",54.16667,
"ISL","CPI","TOT","AGRWTH","M","1978-09",48,
"ISL","CPI","TOT","AGRWTH","M","1978-10",46.15385,
"ISL","CPI","TOT","AGRWTH","M","1978-11",44.44444,
"ISL","CPI","TOT","AGRWTH","M","1978-12",39.28571,
"ISL","CPI","TOT","AGRWTH","M","1979-01",37.93103,
"ISL","CPI","TOT","AGRWTH","M","1979-02",36.66667,
"ISL","CPI","TOT","AGRWTH","M","1979-03",35.48387,
"ISL","CPI","TOT","AGRWTH","M","1979-04",37.5,
"ISL","CPI","TOT","AGRWTH","M","1979-05",39.39394,
"ISL","CPI","TOT","AGRWTH","M","1979-06",41.17647,
"ISL","CPI","TOT","AGRWTH","M","1979-07",45.71429,
"ISL","CPI","TOT","AGRWTH","M","1979-08",40.54054,
"ISL","CPI","TOT","AGRWTH","M","1979-09",45.94595,
"ISL","CPI","TOT","AGRWTH","M","1979-10",52.63158,
"ISL","CPI","TOT","AGRWTH","M","1979-11",56.41026,
"ISL","CPI","TOT","AGRWTH","M","1979-12",56.41026,
"ISL","CPI","TOT","AGRWTH","M","1980-01",60,
"ISL","CPI","TOT","AGRWTH","M","1980-02",60.97561,
"ISL","CPI","TOT","AGRWTH","M","1980-03",61.90476,
"ISL","CPI","TOT","AGRWTH","M","1980-04",63.63636,
"ISL","CPI","TOT","AGRWTH","M","1980-05",63.04348,
"ISL","CPI","TOT","AGRWTH","M","1980-06",62.5,
"ISL","CPI","TOT","AGRWTH","M","1980-07",56.86274,
"ISL","CPI","TOT","AGRWTH","M","1980-08",57.69231,
"ISL","CPI","TOT","AGRWTH","M","1980-09",61.11111,
"ISL","CPI","TOT","AGRWTH","M","1980-10",55.17241,
"ISL","CPI","TOT","AGRWTH","M","1980-11",49.18033,
"ISL","CPI","TOT","AGRWTH","M","1980-12",55.73771,
"ISL","CPI","TOT","AGRWTH","M","1981-01",60.9375,
"ISL","CPI","TOT","AGRWTH","M","1981-02",57.57576,
"ISL","CPI","TOT","AGRWTH","M","1981-03",57.35294,
"ISL","CPI","TOT","AGRWTH","M","1981-04",55.55556,
"ISL","CPI","TOT","AGRWTH","M","1981-05",50.66667,
"ISL","CPI","TOT","AGRWTH","M","1981-06",52.5641,
"ISL","CPI","TOT","AGRWTH","M","1981-07",52.5,
"ISL","CPI","TOT","AGRWTH","M","1981-08",50,
"ISL","CPI","TOT","AGRWTH","M","1981-09",47.12644,
"ISL","CPI","TOT","AGRWTH","M","1981-10",45.55556,
"ISL","CPI","TOT","AGRWTH","M","1981-11",48.35165,
"ISL","CPI","TOT","AGRWTH","M","1981-12",49.47368,
"ISL","CPI","TOT","AGRWTH","M","1982-01",40.7767,
"ISL","CPI","TOT","AGRWTH","M","1982-02",42.30769,
"ISL","CPI","TOT","AGRWTH","M","1982-03",45.79439,
"ISL","CPI","TOT","AGRWTH","M","1982-04",45.53571,
"ISL","CPI","TOT","AGRWTH","M","1982-05",45.13274,
"ISL","CPI","TOT","AGRWTH","M","1982-06",45.37815,
"ISL","CPI","TOT","AGRWTH","M","1982-07",45.90164,
"ISL","CPI","TOT","AGRWTH","M","1982-08",49.59349,
"ISL","CPI","TOT","AGRWTH","M","1982-09",55.46875,
"ISL","CPI","TOT","AGRWTH","M","1982-10",58.77863,
"ISL","CPI","TOT","AGRWTH","M","1982-11",60,
"ISL","CPI","TOT","AGRWTH","M","1982-12",60.56338,
"ISL","CPI","TOT","AGRWTH","M","1983-01",63.44828,
"ISL","CPI","TOT","AGRWTH","M","1983-02",67.56757,
"ISL","CPI","TOT","AGRWTH","M","1983-03",75.64103,
"ISL","CPI","TOT","AGRWTH","M","1983-04",79.7546,
"ISL","CPI","TOT","AGRWTH","M","1983-05",87.19512,
"ISL","CPI","TOT","AGRWTH","M","1983-06",94.21965,
"ISL","CPI","TOT","AGRWTH","M","1983-07",96.06741,
"ISL","CPI","TOT","AGRWTH","M","1983-08",102.1739,
"ISL","CPI","TOT","AGRWTH","M","1983-09",88.44221,
"ISL","CPI","TOT","AGRWTH","M","1983-10",86.05769,
"ISL","CPI","TOT","AGRWTH","M","1983-11",83.7963,
"ISL","CPI","TOT","AGRWTH","M","1983-12",76.31579,
"ISL","CPI","TOT","AGRWTH","M","1984-01",70.88608,
"ISL","CPI","TOT","AGRWTH","M","1984-02",64.51613,
"ISL","CPI","TOT","AGRWTH","M","1984-03",50.36496,
"ISL","CPI","TOT","AGRWTH","M","1984-04",42.66212,
"ISL","CPI","TOT","AGRWTH","M","1984-05",37.45928,
"ISL","CPI","TOT","AGRWTH","M","1984-06",28.57143,
"ISL","CPI","TOT","AGRWTH","M","1984-07",24.92837,
"ISL","CPI","TOT","AGRWTH","M","1984-08",18.8172,
"ISL","CPI","TOT","AGRWTH","M","1984-09",18.66667,
"ISL","CPI","TOT","AGRWTH","M","1984-10",16.27907,
"ISL","CPI","TOT","AGRWTH","M","1984-11",14.86146,
"ISL","CPI","TOT","AGRWTH","M","1984-12",18.90547,
"ISL","CPI","TOT","AGRWTH","M","1985-01",23.20988,
"ISL","CPI","TOT","AGRWTH","M","1985-02",26.47059,
"ISL","CPI","TOT","AGRWTH","M","1985-03",28.64078,
"ISL","CPI","TOT","AGRWTH","M","1985-04",28.94737,
"ISL","CPI","TOT","AGRWTH","M","1985-05",30.33175,
"ISL","CPI","TOT","AGRWTH","M","1985-06",29.62963,
"ISL","CPI","TOT","AGRWTH","M","1985-07",31.65138,
"ISL","CPI","TOT","AGRWTH","M","1985-08",33.71041,
"ISL","CPI","TOT","AGRWTH","M","1985-09",36.17978,
"ISL","CPI","TOT","AGRWTH","M","1985-10",37.77778,
"ISL","CPI","TOT","AGRWTH","M","1985-11",39.03509,
"ISL","CPI","TOT","AGRWTH","M","1985-12",35.98326,
"ISL","CPI","TOT","AGRWTH","M","1986-01",34.06814,
"ISL","CPI","TOT","AGRWTH","M","1986-02",32.55814,
"ISL","CPI","TOT","AGRWTH","M","1986-03",27.16981,
"ISL","CPI","TOT","AGRWTH","M","1986-04",25.7885,
"ISL","CPI","TOT","AGRWTH","M","1986-05",25.45455,
"ISL","CPI","TOT","AGRWTH","M","1986-06",23.92857,
"ISL","CPI","TOT","AGRWTH","M","1986-07",21.42857,
"ISL","CPI","TOT","AGRWTH","M","1986-08",19.28934,
"ISL","CPI","TOT","AGRWTH","M","1986-09",17.65676,
"ISL","CPI","TOT","AGRWTH","M","1986-10",15.48387,
"ISL","CPI","TOT","AGRWTH","M","1986-11",15.29968,
"ISL","CPI","TOT","AGRWTH","M","1986-12",13.53846,
"ISL","CPI","TOT","AGRWTH","M","1987-01",12.85501,
"ISL","CPI","TOT","AGRWTH","M","1987-02",11.9883,
"ISL","CPI","TOT","AGRWTH","M","1987-03",15.43027,
"ISL","CPI","TOT","AGRWTH","M","1987-04",16.22419,
"ISL","CPI","TOT","AGRWTH","M","1987-05",15.65217,
"ISL","CPI","TOT","AGRWTH","M","1987-06",17.29107,
"ISL","CPI","TOT","AGRWTH","M","1987-07",18.79483,
"ISL","CPI","TOT","AGRWTH","M","1987-08",20.42553,
"ISL","CPI","TOT","AGRWTH","M","1987-09",20.33661,
"ISL","CPI","TOT","AGRWTH","M","1987-10",21.78771,
"ISL","CPI","TOT","AGRWTH","M","1987-11",23.11901,
"ISL","CPI","TOT","AGRWTH","M","1987-12",24.39024,
"ISL","CPI","TOT","AGRWTH","M","1988-01",26.09271,
"ISL","CPI","TOT","AGRWTH","M","1988-02",25.32637,
"ISL","CPI","TOT","AGRWTH","M","1988-03",24.55013,
"ISL","CPI","TOT","AGRWTH","M","1988-04",24.74619,
"ISL","CPI","TOT","AGRWTH","M","1988-05",25.31328,
"ISL","CPI","TOT","AGRWTH","M","1988-06",27.02703,
"ISL","CPI","TOT","AGRWTH","M","1988-07",29.22705,
"ISL","CPI","TOT","AGRWTH","M","1988-08",28.73969,
"ISL","CPI","TOT","AGRWTH","M","1988-09",28.20513,
"ISL","CPI","TOT","AGRWTH","M","1988-10",26.6055,
"ISL","CPI","TOT","AGRWTH","M","1988-11",22.77778,
"ISL","CPI","TOT","AGRWTH","M","1988-12",20.58824,
"ISL","CPI","TOT","AGRWTH","M","1989-01",18.27731,
"ISL","CPI","TOT","AGRWTH","M","1989-02",18.95833,
"ISL","CPI","TOT","AGRWTH","M","1989-03",21.15583,
"ISL","CPI","TOT","AGRWTH","M","1989-04",21.97355,
"ISL","CPI","TOT","AGRWTH","M","1989-05",22.3,
"ISL","CPI","TOT","AGRWTH","M","1989-06",21.76015,
"ISL","CPI","TOT","AGRWTH","M","1989-07",18.50467,
"ISL","CPI","TOT","AGRWTH","M","1989-08",17.56633,
"ISL","CPI","TOT","AGRWTH","M","1989-09",19.18182,
"ISL","CPI","TOT","AGRWTH","M","1989-10",21.10507,
"ISL","CPI","TOT","AGRWTH","M","1989-11",22.80543,
