Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
South Asia,SAS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.1282858627,55.4803902145,55.5071693927,55.7521570314,56.0697413487,56.2025911784,56.3086618298,56.3714255289,55.9502811081,56.0776914173,55.9563482657,56.0785282666,56.4630605295,56.4473696048,56.6019775168,56.5360756328,56.5762444002,56.9009419367,56.8618192309,57.0266785471,56.8662126899,57.3535937343,56.8524465185,57.3122115354,57.2033374388,56.8572165597,57.1809935619,56.8739953885,57.069943657,56.9037453819,56.9490607726,56.7547443603,56.8041603127,56.8358925687,56.8183351456,56.7678837439,56.9730416036,57.0028347486,57.0255043569,56.9765946125,56.9359305799,56.9200085476,56.8741279545,56.7479053571,56.7162596349,56.6774883859,56.5716533549,56.482227993,56.5177927549,56.4259782458,56.5909551496,56.6004698237,56.6656474369,56.6639708423,56.6839244132,,
Saudi Arabia,SAU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,40.0848494434,40.0941531104,40.1043871442,40.1178774614,40.1276463118,40.1378803455,40.1471840126,40.1639306133,40.1802120306,40.2011452814,40.223008899,40.2462680666,40.2709227842,40.3034856189,40.3239536863,40.3546557876,40.3797756886,40.4039652229,40.4286199405,40.4532746582,40.4769990092,40.5025840935,40.5965511306,42.9936409436,45.4135247408,47.8115449204,50.2304983509,52.6261926138,55.0265387102,57.4413054906,57.5301555108,57.5645790788,80.8418888305,80.8418888305,80.8418888305,80.8418888305,80.8418888305,80.8418888305,80.8418888305,80.8418888305,80.8446799306,80.8456102973,80.8479362141,80.8065348957,80.8102563625,80.7902534784,80.7907186618,80.7428047765,80.6790746573,80.6655843401,80.6572110397,80.6372081556,80.613948988,80.7777865646,80.7777865646,,
Sudan,SDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.8080808081,45.8501683502,45.8922558923,45.9351851852,45.9772727273,46.0185185185,46.0648148148,46.1056397306,46.1477272727,46.188973064,46.2302188552,46.2714646465,46.3164983165,46.3404882155,46.3825757576,46.4225589226,46.4638047138,46.4797979798,46.4793771044,46.4856902357,46.4983164983,46.5235690236,46.5446127946,46.5677609428,47.4326599327,48.7163299663,49.5812289562,50.8606902357,51.7087542088,51.7297979798,51.7529461279,52.1948653199,53.3388047138,53.9204545455,54.563973064,54.9406565657,55.063973064,55.1776094276,55.2828282828,55.3766835017,55.5946969697,55.813973064,56.6203703704,56.6064814815,56.9107744108,57.2613636364,57.4978956229,57.5328282828,43.0622053872,42.0956228956,28.7084848485,28.7067171717,28.7014141414,28.6978787879,28.6978787879,,
Senegal,SEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.9124811718,44.9124811718,45.4318807459,45.4318807459,45.95128032,45.95128032,46.470679894,47.35365917,46.2421440814,46.0395782475,46.4654858983,46.4654858983,46.7251856853,46.9848854724,46.9848854724,46.9796914767,45.9356983327,45.930504337,45.9253103412,45.9201163455,45.9149223498,45.909728354,45.9045343583,45.8993403625,45.8941463668,45.8837583753,45.8733703838,45.8629823924,45.8474004051,46.0655482263,45.2345089077,45.6032826053,45.8006544435,46.3044720303,45.7850724562,46.2629200644,44.8137952527,43.5776242663,47.3276891913,46.8861995533,45.7019685244,45.4474627331,44.8345712357,45.1202410014,45.5825066223,44.086635849,44.1645457851,48.1743104971,49.2806315899,49.1248117177,46.5641718174,46.5641718174,46.0603542305,46.0603542305,46.0603542305,,
Singapore,SGP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,20.8955223881,20.8955223881,19.4029850746,19.4029850746,19.4029850746,19.4029850746,19.4029850746,17.9104477612,17.9104477612,17.9104477612,14.9253731343,16.4179104478,16.4179104478,13.4328358209,11.9402985075,11.9402985075,11.9402985075,11.9402985075,11.9402985075,11.9402985075,10.447761194,8.9552238806,8.9552238806,8.9552238806,7.4626865672,5.9701492537,4.4776119403,4.4776119403,2.9850746269,2.9850746269,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7910447761,1.7777777778,1.1644832606,1.1611030479,1.1030478955,1.0806916427,1.1510791367,1,1,1.0541310541,1.0369318182,1.0339943343,0.9476661952,0.9308885755,0.9308885755,,
Solomon Islands,SLB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,1.9649874955,2.0007145409,2.0364415863,2.107895677,2.107895677,2.107895677,2.2150768131,2.2150768131,2.2865309039,2.2865309039,2.3579849946,2.3222579493,2.39371204,2.4294390854,2.4294390854,2.4651661308,2.5366202215,2.5366202215,2.5723472669,2.6080743123,2.6080743123,2.6080743123,2.6438013576,2.7152554484,2.7152554484,2.7509824937,2.8224365845,2.965344766,2.965344766,3.1797070382,3.3583422651,3.3583422651,3.4655234012,3.6084315827,3.8227938549,3.8227938549,3.8585209003,3.8585209003,3.8585209003,3.8585209003,,
Sierra Leone,SLE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.187309504,36.2565807703,36.3535605431,36.4228318094,36.4921030756,36.5613743419,36.6306456082,36.7691881408,36.838459407,36.9077306733,36.9770019396,37.0462732059,37.1155444722,37.1848157384,37.2540870047,37.323358271,37.3926295373,37.5311720698,37.6697146024,37.7389858687,37.8082571349,38.0160709338,38.0853422001,38.2931559989,38.9858686617,39.055139928,39.1244111942,39.1382654475,39.1382654475,39.1382654475,39.1382654475,38.9997229149,38.9443059019,38.9304516487,38.9304516487,38.9304516487,38.9165973954,38.9165973954,38.8473261291,38.9304516487,41.5838182322,44.7503463563,49.4135494597,52.2683568856,52.812690496,55.8309781103,50.2039346079,51.4301745636,52.6596009975,54.4524799113,55.6612635079,53.1539207537,54.7055971183,54.710446107,54.710446107,,
El Salvador,SLV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,60.0479616307,60.0479616307,60.3357314149,60.3357314149,60.4316546763,59.9520383693,59.520383693,59.4244604317,59.3285371703,59.2326139089,61.2949640288,61.4388489209,61.7745803357,62.2541966427,62.7338129496,62.7413127413,63.1756756757,65.1544401544,67.5675675676,68.0501930502,66.1196911197,64.7200772201,64.527027027,65.0096525097,65.9749034749,66.9401544402,66.9401544402,67.9054054054,67.9054054054,68.0501930502,68.9189189189,70.028957529,70.028957529,70.1737451737,70.222007722,66.9884169884,67.8571428571,69.9806949807,71.4768339768,72.3938223938,74.8069498069,75.0482625483,74.8552123552,77.7027027027,75.5308880309,71.138996139,72.5868725869,74.8069498069,74.5656370656,74.083011583,74.4691119691,75.8687258687,76.3513513514,77.3166023166,77.3166023166,,
San Marino,SMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,,
Somalia,SOM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,69.9859725189,69.9939426786,70.0019128383,70.0098829981,70.0178531578,70.0258233175,70.0337934772,70.0417636369,70.0497337967,70.0577039564,70.0656741161,70.0736442758,70.0816144356,70.0895845953,70.097554755,70.1055249147,70.1134950744,70.1214652342,70.1294353939,70.1374055536,70.1453757133,70.1533458731,70.1613160328,70.1692861925,70.1772563522,70.1852265119,70.1931966717,70.1995727994,70.2011668314,70.2043548953,70.2043548953,70.2059489272,70.2075429592,70.2171071508,70.2266713425,70.2346415022,70.2426116619,70.2442056939,70.2442056939,70.2442056939,70.2505818217,70.497656773,70.5773583703,70.7383555966,70.7383555966,70.4052029203,70.1820384481,70.3414416425,70.3414416425,70.3414416425,70.1820384481,70.1772563522,70.3366595467,70.3366595467,70.3366595467,,
Serbia,SRB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4413446147,40.8518179739,41.202835582,40.2241024468,40.2652641207,40.3407271896,39.5906700206,39.9176766522,40.0914703865,39.6581294306,,
Sub-Saharan Africa (excluding high income),SSA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,39.9692718153,40.0042239451,40.1247228195,40.1625825106,40.2538723978,40.1670672767,40.2593233872,40.3194510938,40.588828368,40.4763467752,40.4832098393,40.3324519193,40.5538110329,40.3673048407,40.3720957647,40.4125751987,40.2371925463,40.2389709315,40.2127609214,40.3393226664,40.2432898669,40.3239523374,40.3934787293,40.577372225,40.879358965,41.2911821608,41.4030510569,41.6280167817,41.787859735,41.893927708,42.0854428545,42.251594841,41.7254045413,41.9878433824,42.2440578753,42.4092783266,42.5748375181,42.7077929812,42.9495686802,43.0861655987,43.1841004235,43.3452627693,43.6826728248,43.7966986481,44.1851407365,44.2655559268,44.4088438079,44.5914128301,43.1156800179,43.1652763288,42.0162460704,42.2002256255,42.1810773955,42.1811260874,42.1811345555,,
South Sudan,SSD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,39.9687050545,40.0036565036,40.124153031,40.1620119847,40.253300094,40.1664966635,40.2587509772,40.3188775127,40.5882495404,40.4757701384,40.4826330687,40.331878085,40.5532328873,40.3667303178,40.3715211388,40.4119997844,40.236620548,40.2383988985,40.2121893989,40.3387486789,40.2427177498,40.3234209909,40.3929460286,40.5768359426,40.8788168007,41.2906319754,41.4024986926,41.627417694,41.7872575341,41.8932810995,42.0847925158,42.2509412661,41.7247612152,41.9871949446,42.2434044472,42.4086216805,42.5741776473,42.7071305209,42.9489015108,43.0854957688,43.1834286861,43.3445878929,43.6819913766,43.796014979,44.1844495016,44.2648631257,44.4081058742,44.5906713405,43.1149630372,43.1645372335,42.015491256,42.1994672279,42.180321488,42.1803701789,42.1803786469,,
Small states,SST,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.1262575202,34.1389051404,34.1503287973,34.1625684297,34.1675050815,34.1862725179,34.1801527017,34.1703609957,34.1356820372,34.0620402488,34.0463327205,34.0406208921,34.0386625509,34.0034532083,33.9037628193,33.9550031536,33.988537831,34.0436946239,34.043245863,34.0207514655,34.0414360223,34.0574696137,34.0610598326,34.0825603483,34.0985123438,34.1092014048,34.1399222554,34.1477962583,34.1323746361,34.1527328094,34.1499744744,34.1155033521,34.1824812193,34.2267530731,34.236480031,34.259189664,34.2726948617,34.2423483609,34.2703636074,34.317390635,34.2599131568,34.1688334604,34.2046696445,34.2480899082,34.2958028024,34.2745930757,34.2582662663,34.2965290901,34.3378452548,34.3199639964,34.3347088015,34.3136495613,34.1845930686,34.2522219142,34.2675353904,,
Sao Tome and Principe,STP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.4583333333,36.4583333333,36.4583333333,36.4583333333,37.5,37.5,37.5,37.5,37.5,37.5,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,38.5416666667,39.5833333333,39.5833333333,39.5833333333,39.5833333333,43.75,43.75,43.75,43.75,43.75,45.8333333333,46.875,46.875,47.9166666667,47.9166666667,48.9583333333,51.0416666667,53.125,53.125,56.25,52.0833333333,51.0416666667,51.0416666667,51.5625,51.0416666667,51.0416666667,50.5208333333,50.7291666667,50.7291666667,50.7291666667,50.7291666667,50.7291666667,,
Suriname,SUR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,0.2628205128,0.2692307692,0.2628205128,0.2948717949,0.3012820513,0.2820512821,0.2756410256,0.2756410256,0.3012820513,0.3076923077,0.3333333333,0.3397435897,0.358974359,0.3653846154,0.3717948718,0.3782051282,0.391025641,0.3974358974,0.4102564103,0.4423076923,0.4679487179,0.4807692308,0.4807692308,0.4935897436,0.5192307692,0.5384615385,0.5641025641,0.5641025641,0.5641025641,0.5641025641,0.5705128205,0.5705128205,0.5705128205,0.5705128205,0.5705128205,0.5705128205,0.5641025641,0.5641025641,0.5641025641,0.5641025641,0.5512820513,0.4743589744,0.516025641,0.4967948718,0.4666666667,0.4666666667,0.4487179487,0.4538461538,0.5153846154,0.5019230769,0.5128205128,0.4692307692,0.5333333333,0.5653846154,0.5653846154,,
Slovak Republic,SVK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8523908524,50.8523908524,50.8523908524,50.8108108108,50.8316008316,50.79002079,50.79002079,50.7276507277,46.8814968815,46.5072765073,46.4768239451,40.2079002079,40.3534303534,40.3118503119,40.1247401247,40.2702702703,40.1330838012,40.4379197771,40.1285143903,40.0806854101,40.1035601397,40.0241234455,39.9650596897,,
Slovenia,SVN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0039721946,27.8053624628,27.2591857001,26.7130089374,26.0675273088,24.5779543198,24.3296921549,24.8262164846,25.7199602781,25.3227408143,25.0744786495,25.3227408143,24.4289970209,25.2730883813,24.3793445879,24.7269116187,30.7130089374,31.0387288977,30.9761668322,30.814796425,30.3768619662,30.3053624628,30.5357497517,30.6171797418,,
Sweden,SWE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,10.3255836623,10.1671784374,9.7017107764,9.6091046449,9.3800263196,9.2533021397,9.2240580982,9.0680898767,9.1265779597,9.1460739874,9.1582590047,9.0997709217,9.0607788663,9.1022079251,9.080274894,9.1022079251,9.0705268801,9.0851489009,9.0437198421,9.0266608179,8.9559877175,8.9194326656,8.8609445825,8.800019496,8.5148900911,8.4710240289,8.4198469562,8.3759808939,8.3296778281,8.3174928108,8.1834576205,8.1493395721,8.1785836136,8.1785836136,7.9616903056,8.0348004094,7.9421942779,7.873958181,7.783789053,7.6838719111,7.6863089146,7.7253009699,7.7082419457,7.7594190184,7.8374031291,7.7082419457,7.6448798557,7.5376517035,7.503533655,7.5181556758,7.47185261,7.4841655619,7.4824470958,7.4456801944,7.4631116349,,
Eswatini,SWZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,85.3488372093,85.9302325581,85.6976744186,85.8720930233,86.2790697674,86.8023255814,87.0348837209,87.0930232558,86.8604651163,86.8604651163,86.8604651163,87.9651162791,87.9651162791,86.1627906977,76.3372093023,79.7093023256,80.988372093,80.988372093,77.9069767442,75.0581395349,74.6511627907,74.7674418605,74.8837209302,73.7790697674,74.6511627907,77.2674418605,75.988372093,74.7093023256,73.488372093,71.976744186,71.3372093023,71.1046511628,71.0465116279,71.0465116279,71.0465116279,71.0465116279,71.1046511628,71.1046511628,71.1046511628,71.1046511628,71.1627906977,71.1627906977,71.1627906977,71.1627906977,71.1627906977,71.1627906977,71.1627906977,71.1627906977,71.0465116279,71.0465116279,71.0465116279,71.0465116279,71.0465116279,71.0465116279,71.0465116279,,
Sint Maarten (Dutch part),SXM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,10.8695652174,13.0434782609,13.0434782609,13.0434782609,13.0434782609,13.0434782609,13.0434782609,10.8695652174,10.8695652174,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,8.6956521739,6.5217391304,6.5217391304,6.3043478261,5.2173913043,3.2608695652,3.2608695652,3.3695652174,3.3695652174,3.3695652174,,
Syrian Arab Republic,SYR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,81.2982914354,81.4560888018,81.8424202851,80.8248993362,77.8049842203,74.1647622157,74.1647622157,73.0275329198,73.1581238437,73.2343018827,73.2288605942,77.0540864077,78.7789748612,78.9911851126,76.7602568288,77.3370334095,76.3956904995,76.2270105561,75.9603874197,76.5153988464,76.8037871368,76.7929045598,76.1290673632,76.0311241702,75.9114158233,75.7427358799,75.6719991294,74.7252149309,73.4138644031,73.4301882686,73.522690173,74.0722603112,74.2300576777,75.0136032212,75.0299270867,75.0353683752,75.1115464142,74.8394819893,74.9102187398,74.605506584,74.6708020459,74.8666884318,75.2383027398,75.7476711881,75.3282126709,75.5704405598,75.6752341538,75.6806795905,75.7351339577,75.7392582911,75.777378424,75.8100528236,75.8100528236,75.8100528236,75.8100528236,,
Turks and Caicos Islands,TCA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,1.0526315789,,
Chad,TCD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0158730159,38.0238095238,38.043823436,38.1194409149,38.1988564168,38.1988564168,38.2385641677,38.2385641677,38.2385641677,38.2385641677,38.2385641677,38.2385641677,38.2385641677,38.2425349428,38.2822426938,38.2822426938,38.3020965693,38.3179796696,38.3576874206,38.3973951715,38.4132782719,38.4371029225,38.4529860229,38.4768106734,38.4609275731,38.6197585769,38.6197585769,38.6197585769,38.6197585769,38.8580050826,38.6991740788,38.7785895807,38.7785895807,39.334498094,39.2947903431,39.1764612452,39.1764612452,39.1796378653,39.3384688691,39.6561308767,39.6561308767,39.6561308767,39.6561308767,39.6561308767,,
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.8769662488,36.0849176557,36.3059067486,36.5305901688,36.7968157935,37.0501492281,37.3148503102,37.5659317233,37.8644637342,38.1913294644,38.4361292559,38.8016082976,39.197019988,39.6951470621,40.037297736,39.5197726711,39.9911183817,40.4060114133,40.6733329411,40.9851954051,41.3556613674,42.0045382286,42.7071539411,43.3790002866,44.3579519899,44.9026659404,45.4800913213,45.9537902812,46.4215491845,46.8766688618,47.0576377024,47.0784356267,47.0886131997,47.3364804321,47.4070639612,47.4371143476,48.1635498205,48.2108765438,48.3998102377,48.5021472243,48.413012148,48.3516856582,47.395300566,47.6081828236,47.5987859866,47.4623131413,47.6336118115,47.7635445408,47.9180864163,47.9784602949,48.05643895,48.1217653857,48.1794142358,48.1629199528,49.0603419122,,
Europe & Central Asia (IDA & IBRD countries),TEC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2761298946,29.1583871297,29.1328479141,28.861550854,28.7562245032,28.8463492824,28.7850800351,28.7540757049,28.7562371708,28.6896002389,28.5854096322,28.4791226068,28.4229678379,28.362281219,28.3555648291,28.2434396942,28.1937315102,28.1609491083,28.3471811164,28.3335606855,28.3132577318,28.4155813733,28.451728524,28.4484701279,,
Togo,TGO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.4441993013,56.4441993013,56.4441993013,56.4441993013,56.5361279647,56.5361279647,56.5361279647,56.5361279647,56.5361279647,56.5361279647,52.9509100938,52.9509100938,52.9509100938,52.9509100938,52.9509100938,52.9509100938,52.9509100938,54.7894833609,55.7087699945,55.8006986578,55.8006986578,55.8006986578,55.8006986578,56.7199852914,56.8119139548,56.8119139548,57.1796286082,57.7312005883,57.7312005883,58.6504872219,58.7424158853,58.7424158853,60.6729178158,60.6729178158,60.6729178158,62.5114910829,63.4307777165,64.9016363302,66.7402095974,66.7402095974,63.9823496966,64.4419930134,63.9823496966,63.5227063798,59.7536311822,60.3052031623,64.2581356867,65.1774223203,66.2805662806,67.3837102409,67.3837102409,70.7850707851,70.2334988049,70.2334988049,70.2334988049,,
Thailand,THA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,22.809215291,23.449274795,24.3888116816,24.8390064397,25.3283485682,25.8568380669,26.3461801953,26.8159486387,27.2465697117,27.8885865842,28.1841492298,29.8107224647,31.4744857014,33.046252618,33.7058858071,34.3479026796,35.1641253499,35.968603809,36.6067059445,37.0686449138,37.8574644248,38.7147918339,38.947718687,39.2471960696,40.2767719078,40.6643308736,41.5745072325,41.7506703987,41.7643719783,41.8544109299,42.1147409423,41.8367946133,41.584294075,41.3396230108,41.5157861771,40.8365793028,40.0125271585,39.2491534381,39.1806455401,38.8224471021,38.810702891,38.5386286676,38.2743839183,38.2763412868,38.383996555,38.5601597213,38.7558965726,39.2452387011,40.867897199,41.2221809,41.2221809,42.788075711,43.2774178395,43.2774178395,43.2774178395,,
Tajikistan,TJK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.073449557,32.4592740783,31.9376964847,32.7379251215,32.7593598171,32.5950271506,32.4878536725,32.6378965419,32.6736210346,32.6736210346,32.6593312375,32.8379537011,33.2237782223,33.3809659903,33.8310945985,33.7882252072,33.7739354101,34.0054301229,33.9789939983,33.9582737925,33.9311231781,33.9382680766,34.1893274538,34.1893274538,,
Turkmenistan,TKM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2239695274,75.4367671781,75.4367671781,75.5431660034,75.5431660034,75.5431660034,75.5431660034,75.6282850637,75.5431660034,75.5431660034,75.2239695274,74.8834932862,74.5855765752,74.223820569,73.8407847977,73.5215883217,73.0959930202,72.7874364267,72.3512012427,72.0064690486,72.0064690486,72.0064690486,72.0064690486,72.0064690486,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.9366982326,28.1980035093,28.4512354509,28.6593369475,28.8744085906,29.0889787843,29.2699017239,29.5524684548,30.0196688508,30.1238700339,30.4502634415,30.6810805954,30.8850702069,31.1707409095,31.4086135964,31.6138107517,31.831740547,31.9355906635,32.1065948485,32.248113941,32.3886858122,32.5934885934,32.7995450031,32.9578933264,33.0705092821,33.3114767383,33.4623032906,33.5795927733,33.7260165824,34.0272334244,34.2606038919,34.3513114358,34.5295774089,34.5635106252,34.9578319488,35.1492560066,35.2222472725,35.371724254,35.4501579621,35.4706112878,35.4198370242,35.5072344412,35.7442429387,36.153486717,36.3821024713,36.5394072764,36.6864663362,36.8224239556,36.8361416943,36.9987639623,37.1060999822,37.2152885019,37.5079593718,37.6005974199,37.5950153141,,
Timor-Leste,TLS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.4673839946,15.4673839946,15.4673839946,15.4673839946,15.4673839946,15.4673839946,15.6018829859,15.6018829859,15.6691324815,16.3416274378,16.3416274378,16.4761264291,16.8123739072,16.8123739072,17.1486213853,17.3503698722,17.6193678547,18.2246133154,18.5608607935,18.7626092804,18.9643577673,19.0988567586,19.2333557498,19.4351042367,19.6368527236,19.8386012105,20.107599193,20.3765971755,20.5110961668,21.38533961,22.1923335575,22.1923335575,22.5285810356,22.8648285138,22.8648285138,22.999327505,23.0665770007,22.9320780094,22.6630800269,22.6630800269,24.3443174176,24.3443174176,24.5460659045,25.8910558171,25.8910558171,25.8910558171,25.2185608608,25.5548083389,25.6893073302,25.0168123739,25.0840618695,25.8238063215,25.5548083389,25.5548083389,25.5548083389,,
Middle East & North Africa (IDA & IBRD countries),TMN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,23.2141616771,23.201658725,23.2300219033,23.2361576113,23.2647523258,23.2615108197,23.3345604749,23.3697539697,23.4478974202,23.5322923468,23.8798281076,24.0113406406,24.0650526979,24.0753561042,23.9625974772,23.9939707707,23.9783420083,23.9382860689,24.0689888306,23.9283299683,23.4986663456,23.5884726879,23.6685151055,23.7490460666,23.786837572,23.7892687128,23.8581741901,23.9359706966,23.9024904144,23.9133032026,24.1970752218,24.4070308593,24.5651730972,24.6252570063,24.6067340286,24.6576097023,24.5479143127,24.6871492211,24.5377938207,24.4033285791,24.5079834034,24.5911052661,24.6616530037,24.762732252,22.8846534556,22.8757306573,22.9247445524,22.6591439004,22.6433105161,22.6990964951,22.7184821302,22.7514157072,22.8482686103,22.848611391,22.8593985589,,
Tonga,TON,Agricultural land (% of land area),AG.LND.AGRI.ZS,,37.5,38.8888888889,40.2777777778,40.2777777778,41.6666666667,43.0555555556,43.0555555556,43.0555555556,45.8333333333,44.4444444444,44.4444444444,45.8333333333,45.8333333333,47.2222222222,47.2222222222,45.8333333333,45.8333333333,45.8333333333,45.8333333333,47.2222222222,47.2222222222,47.2222222222,45.8333333333,45.8333333333,45.8333333333,45.8333333333,45.8333333333,45.8333333333,44.4444444444,44.4444444444,44.4444444444,44.4444444444,44.4444444444,44.4444444444,45.8333333333,45.8333333333,43.0555555556,43.0555555556,43.0555555556,41.6666666667,41.6666666667,41.6666666667,41.6666666667,41.6666666667,41.6666666667,43.0555555556,43.0555555556,43.0555555556,44.4444444444,44.4444444444,44.4444444444,45.8333333333,45.8333333333,45.8333333333,45.8333333333,,
South Asia (IDA & IBRD),TSA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.1282858627,55.4803902145,55.5071693927,55.7521570314,56.0697413487,56.2025911784,56.3086618298,56.3714255289,55.9502811081,56.0776914173,55.9563482657,56.0785282666,56.4630605295,56.4473696048,56.6019775168,56.5360756328,56.5762444002,56.9009419367,56.8618192309,57.0266785471,56.8662126899,57.3535937343,56.8524465185,57.3122115354,57.2033374388,56.8572165597,57.1809935619,56.8739953885,57.069943657,56.9037453819,56.9490607726,56.7547443603,56.8041603127,56.8358925687,56.8183351456,56.7678837439,56.9730416036,57.0028347486,57.0255043569,56.9765946125,56.9359305799,56.9200085476,56.8741279545,56.7479053571,56.7162596349,56.6774883859,56.5716533549,56.482227993,56.5177927549,56.4259782458,56.5909551496,56.6004698237,56.6656474369,56.6639708423,56.6839244132,,
